id;cnae3;dcnae_agr3;provincia;anio;gradvinc;noprotra;noprovin;volneg;fact;num_bancos;pmc;target
138388;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;28;1986;2;2;0;25359.72;;;;0
307886;559;OTROS ALOJAMIENTOS;10;1996;4;1;1;5376.09;8041.11;1;;0
615383;561;RESTAURANTES Y PUESTOS DE COMIDAS;07;2003;4;0;1;165542.08;20155.98;2;0.8;0
420534;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;41;1997;4;1;0;0;12401.01;2;119.36;0
284110;411;PROMOCION INMOBILIARIA;43;2002;4;0;2;19894.54;;;47.38;0
227419;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;28;2001;5;0;0;0;;;;0
409408;461;INTERMEDIARIOS DEL COMERCIO;29;2015;4;1;0;37259.79;;;6.51;0
485653;412;CONSTRUCCION DE EDIFICIOS;46;1998;5;0;0;0;;;;0
240792;411;PROMOCION INMOBILIARIA;29;1998;1;3;1;4559.51;;;;0
719316;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;28;2016;5;0;0;-255.44;;;;0
803501;662;ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES;03;2021;1;4;1;5601.81;;;;0
15532;274;FABRICACION DE LAMPARAS Y APARATOS ELECTRICOS DE ILUMINACION;50;1987;1;4;3;26813.5;;;15.39;0
344738;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;46;2008;5;0;0;0;1139.46;2;73.38;0
739145;649;OTROS SERVICIOS FINANCIEROS. EXCEPTO SEGUROS Y FONDOS DE PENSIONES;07;2023;2;4;0;15893.21;;;;0
100148;412;CONSTRUCCION DE EDIFICIOS;28;1986;1;4;2;312167.49;;;86.89;0
144123;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;08;2001;4;1;0;0;6200.19;1;;1
636600;411;PROMOCION INMOBILIARIA;35;2007;4;1;0;101593.19;;;;0
694689;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;41;2015;2;3;1;9417.51;45572.43;8;1.03;0
580179;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;50;1986;5;0;0;0;;;;0
138069;561;RESTAURANTES Y PUESTOS DE COMIDAS;48;1998;1;6;7;875072.75;;;73.04;1
527718;474;COMERCIO AL POR MENOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS;03;2004;5;0;0;0;2145.87;1;;0
876871;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;41;2017;2;2;0;151156.41;;;;0
3035;101;PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS;14;1980;5;0;0;0;;;;0
472799;474;COMERCIO AL POR MENOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS;41;2013;5;0;0;0;;;;0
764224;412;CONSTRUCCION DE EDIFICIOS;07;1970;4;1;0;6526.38;;;;0
569324;551;HOTELES Y ALOJAMIENTOS SIMILARES;28;2008;5;0;0;0;;;80.11;0
327663;731;PUBLICIDAD;48;2001;2;2;0;5426.27;;;277.9;0
197537;412;CONSTRUCCION DE EDIFICIOS;03;2006;5;0;0;0;;;350.93;0
380373;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;03;1996;5;0;0;0;10878.18;1;;1
674681;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;28;2020;1;3;2;155144.6;;;113.28;0
315862;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;14;2006;4;0;1;121573.63;105.68;1;5.36;0
150734;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;08;1993;1;3;3;242841.08;116.54;1;97.16;0
822027;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;28;2001;2;3;1;2191.29;;;206.56;0
824931;721;INVESTIGACION Y DESARROLLO EXPERIMENTAL EN CIENCIAS NATURALES Y TECNICAS;28;2003;2;3;0;1359.9;;;501.15;0
573624;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;03;2007;5;0;0;0;;;;0
609321;411;PROMOCION INMOBILIARIA;28;2008;4;0;0;4734.63;;;;0
211544;412;CONSTRUCCION DE EDIFICIOS;17;1998;5;0;0;0;;;;0
11764;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;03;1981;5;0;0;0;;;;0
397967;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;46;2011;4;1;0;0;;;;0
395755;639;OTROS SERVICIOS DE INFORMACION;28;1994;1;2;1;111099.89;;;;0
877554;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;32;2020;4;1;0;49838.43;;;;0
791158;433;ACABADO DE EDIFICIOS;36;1998;1;4;1;2372.26;;;19.91;0
11137;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;1982;4;1;0;0;;;;0
443886;412;CONSTRUCCION DE EDIFICIOS;08;2012;1;4;3;419107.29;;;13.44;0
45101;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;18;1993;1;3;1;43344.9;;;145.2;0
659352;293;FABRICACION DE COMPONENTES. PIEZAS Y ACCESORIOS PARA VEHICULOS DE MOTOR;17;2017;5;0;0;0.74;;;;0
560132;412;CONSTRUCCION DE EDIFICIOS;41;2010;5;0;0;0;;;;0
756144;842;PRESTACION DE SERVICIOS A LA COMUNIDAD EN GENERAL;03;2015;2;4;0;880.74;;;;1
482037;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;45;1989;2;3;2;24127;;;36.84;1
770536;101;PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS;07;1986;4;1;1;63498.89;817.86;1;;1
131289;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;28;1992;5;0;0;0;;;0;0
214318;561;RESTAURANTES Y PUESTOS DE COMIDAS;36;2006;5;0;0;0;;;;0
266587;152;FABRICACION DE CALZADO;02;1993;2;2;0;7249.85;;;110.03;0
880505;561;RESTAURANTES Y PUESTOS DE COMIDAS;11;2024;4;0;0;10006.26;;;;1
323709;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;36;1992;4;1;0;0;2577.4;1;55.2;0
794885;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;38;2005;1;4;1;13599.1;6456.53;3;0;1
306757;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;46;2009;5;0;0;290.81;;;;0
405291;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;15;2009;1;3;1;214650.37;;;54.48;1
380826;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;07;2001;5;0;1;0;;;;0
539643;750;ACTIVIDADES VETERINARIAS;13;2009;5;0;0;0;;;;0
511595;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2006;5;0;0;0;;;;0
204018;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;18;1986;5;0;1;30.93;;;29.13;0
84912;411;PROMOCION INMOBILIARIA;07;1997;5;0;0;0;;;2.4;0
306474;561;RESTAURANTES Y PUESTOS DE COMIDAS;11;2004;2;4;0;21034.62;;;209.4;1
879301;561;RESTAURANTES Y PUESTOS DE COMIDAS;39;2020;4;0;0;2024.67;;;;1
807054;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;08;1990;1;4;2;55052.75;911.29;1;14.48;0
81467;310;FABRICACION DE MUEBLES;42;1994;5;0;0;0;13036.52;1;9.63;0
530817;461;INTERMEDIARIOS DEL COMERCIO;45;1999;4;0;1;290473.87;;;;0
533262;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;45;2002;1;4;2;23932.76;;;68.71;0
815175;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;15;2007;1;2;4;47902.79;10283.89;2;83.41;1
807202;433;ACABADO DE EDIFICIOS;08;1993;1;3;1;2871.79;;;103.97;0
381774;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;30;2013;5;0;0;0;;;;0
544019;412;CONSTRUCCION DE EDIFICIOS;13;2003;5;0;0;0;;;;0
627709;931;ACTIVIDADES DEPORTIVAS;30;2012;2;6;2;502873.02;;;57.56;0
244876;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;03;2004;5;0;0;0;;;;0
753263;412;CONSTRUCCION DE EDIFICIOS;28;2018;2;3;0;1932.56;;;;0
337451;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;28;1998;2;4;0;35006.36;;;;0
164366;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;15;1996;5;0;0;0;;;;0
875053;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;33;2021;4;1;0;14240.11;;;;1
348633;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;20;2010;5;0;0;0;;;;0
538038;561;RESTAURANTES Y PUESTOS DE COMIDAS;29;2003;5;0;0;0;;;;0
750748;782;ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL;28;2013;1;5;4;18030.65;;;;0
635069;411;PROMOCION INMOBILIARIA;29;1999;1;4;1;40077.14;;;47.85;0
827792;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;28;2006;1;4;6;100830.1;;;1.13;1
804948;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;43;2016;1;4;2;177861.84;11612.67;3;45.24;1
869163;855;OTRA EDUCACION;07;2015;1;4;1;25580.63;;;;1
406805;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;06;1990;5;0;0;0;;;;0
832628;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;28;2017;4;1;0;6197.54;;;;0
812400;813;ACTIVIDADES DE JARDINERIA;08;2017;1;4;5;36959.9;;;28.92;0
320624;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;27;2003;4;0;3;149669.23;;;;0
92828;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;24;1995;5;0;0;0;;;;0
474289;412;CONSTRUCCION DE EDIFICIOS;28;2013;5;0;0;0;;;17.67;0
619436;478;COMERCIO AL POR MENOR EN PUESTOS DE VENTA Y MERCADILLOS;36;2010;5;0;0;0;;;;0
502811;011;CULTIVOS NO PERENNES;02;1998;5;0;0;0;1259.15;2;189.16;0
771572;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;09;2014;1;2;2;55612.15;;;62.01;0
7063;236;FABRICACION DE ELEMENTOS DE HORMIGON.CEMENTO Y YESO;36;1983;4;0;0;115545.77;41657.8;1;36.41;0
31997;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;27;1989;4;1;1;0;;;;0
456060;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;11;2008;1;5;5;122739.45;16376.89;2;;1
808136;561;RESTAURANTES Y PUESTOS DE COMIDAS;08;2000;2;3;0;14254.05;54395.93;2;9.24;1
800782;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;03;1991;4;0;0;42122.29;;;2289.31;0
837259;107;FABRICACION DE PRODUCTOS DE PANADERIA Y PASTAS ALIMENTICIAS;41;2010;4;0;1;40375.59;;;;0
315714;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2001;1;4;3;161205.9;;;112.6;1
723076;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;11;2021;1;4;4;127987.09;;;;0
880018;931;ACTIVIDADES DEPORTIVAS;46;2024;4;0;0;1143.86;;;;1
795090;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;39;2007;4;2;0;736433.48;;;;0
352277;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;16;2011;5;0;0;0;;;28.24;0
99873;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;1981;1;3;2;144639.2;;;39.51;0
402911;741;ACTIVIDADES DE DISEÑO ESPECIALIZADO;28;2011;1;4;1;17447.66;;;;1
194356;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;46;1996;5;0;0;0;;;;0
784222;451;VENTA DE VEHICULOS DE MOTOR;25;2020;2;3;0;2866.13;;;;1
361088;563;ESTABLECIMIENTOS DE BEBIDAS;33;2011;4;1;1;950.88;;;8.83;0
232890;329;INDUSTRIAS MANUFACTURERAS N.C.O.P.;11;2002;5;0;0;0;;;;0
606732;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;08;2010;5;0;0;0;;;49.82;0
871082;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;2006;4;1;0;2009.23;;;;0
341603;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;41;2001;5;0;0;0;;;;0
209905;106;FABRICACION DE PRODUCTOS DE MOLINERIA. ALMIDONES Y PRODUCTOS AMILACEOS;10;1999;4;1;0;11763.01;;;11.91;0
492661;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;28;1998;4;1;1;55571.79;;;70.18;1
489828;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;48;1993;1;3;1;385418.45;;;9.56;0
842046;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;36;2018;1;3;2;30579.75;;;63.11;0
758528;412;CONSTRUCCION DE EDIFICIOS;15;1991;4;2;0;254.63;;;19.38;0
737676;331;REPARACION DE PRODUCTOS METALICOS. MAUINARIA Y EQUIPO;35;2016;2;4;0;44066.4;;;;0
722357;461;INTERMEDIARIOS DEL COMERCIO;08;2019;4;0;0;79305.47;;;116.54;0
625149;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;17;2008;5;0;0;0;;;;0
532068;412;CONSTRUCCION DE EDIFICIOS;30;1999;5;0;0;0;;;;0
147517;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;35;1996;4;1;0;0;;;;0
652612;139;FABRICACION DE OTROS PRODUCTOS TEXTILES;08;2009;1;3;5;74369.47;;;191.04;0
445407;551;HOTELES Y ALOJAMIENTOS SIMILARES;46;2009;5;0;0;0;;;;0
201037;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;03;1997;1;4;4;74680.44;;;152.45;0
584906;855;OTRA EDUCACION;22;2004;1;3;2;23550.78;;;1.58;1
815179;016;ACTIVIDADES DE APOYO A LA AGRICULTURA. A LA GANADERIA Y DE PREPARACION POSTERIOR A LA COSECHA;15;2014;1;3;1;29603.67;;;121.2;0
124124;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;1996;1;3;3;579959.78;;;67.69;0
239855;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;44;1992;4;1;0;0;1767.63;1;12.17;0
744100;521;DEPOSITO Y ALMACENAMIENTO;36;2018;1;4;6;114085.32;;;23.36;1
91111;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;25;1997;5;0;0;0;;;;0
824030;411;PROMOCION INMOBILIARIA;28;2005;4;1;0;0;;;;0
827232;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2003;4;1;2;286312.5;;;;0
552033;412;CONSTRUCCION DE EDIFICIOS;02;2010;5;0;0;0;;;;0
466829;479;COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS. NI EN PUESTOS DE VENTA NI EN MERCADILLOS;41;2009;4;1;0;0;;;;0
486615;282;FABRICACION DE OTRA MAQUINARIA DE USO GENERAL;08;1992;5;0;0;0;;;51.18;0
859145;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;29;2010;1;2;2;39603.29;;;;0
593152;960;OTROS SERVICIOS PERSONALES;11;2006;5;0;0;0;6347.68;1;;0
280221;461;INTERMEDIARIOS DEL COMERCIO;50;1989;5;0;0;0;;;;0
485798;772;ALQUILER DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO;03;1994;5;0;0;0;;;;0
409002;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;26;2004;5;0;0;0;;;;0
423399;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;28;2010;1;6;9;1783479.57;;;164.81;0
605289;132;FABRICACION DE TEJIDOS TEXTILES;03;1982;1;2;1;21111.03;;;;0
670131;562;PROVISION DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS;28;2014;4;1;0;382.36;;;;0
767727;261;FABRICACION DE COMPONENTES ELECTRONICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS;02;2012;4;1;0;0;;;1664.19;0
106683;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;35;1981;1;3;5;38247.05;;;59.35;0
743859;561;RESTAURANTES Y PUESTOS DE COMIDAS;30;2014;4;1;2;711796;;;;0
828369;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;37;2015;5;0;0;0;;;;0
442353;854;EDUCACION POSTSECUNDARIA;28;2013;1;2;2;29960.88;10745.29;1;0;0
776783;454;VENTA. MATENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS REPUESTOS Y ACCESORIOS;17;1992;1;4;3;22134.93;10979.11;3;27.15;1
10509;411;PROMOCION INMOBILIARIA;08;1989;1;4;1;6444.27;;;4744.02;0
107696;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;50;1995;4;0;0;935.65;;;;0
85216;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;46;2004;5;0;0;0;;;;0
815937;561;RESTAURANTES Y PUESTOS DE COMIDAS;15;2015;4;0;0;3286.5;;;;1
819632;559;OTROS ALOJAMIENTOS;35;2012;4;1;1;114.86;;;8.01;0
614678;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;11;2012;5;0;0;0;;;;0
232082;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;1988;4;1;1;23662.79;;;;0
691232;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;07;2015;4;1;1;2304.57;;;15.34;0
861853;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;28;2020;2;2;0;5789.23;;;;1
128308;782;ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL;28;1992;5;0;1;530.51;;;;0
619702;462;COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGRARIAS Y DE ANIMALES VIVOS;17;2011;2;4;0;12673.45;;;;0
320817;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;1984;5;0;0;0;;;780.12;0
32395;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;39;1985;1;3;3;54187.89;;;51.96;0
627845;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;15;2015;2;5;2;21289.15;;;36.77;1
476249;014;PRODUCCION GANADERA;14;1991;4;0;1;89741.78;;;;0
754155;101;PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS;06;2013;5;0;0;998.08;;;;0
837877;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;1998;5;0;0;0;;;;0
429558;479;COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS. NI EN PUESTOS DE VENTA NI EN MERCADILLOS;08;2012;4;1;0;0;;;;0
509207;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;45;1992;5;0;0;0;;;;0
243986;143;CONFECCION DE PRENDAS DE VESTIR DE PUNTO;08;1998;5;0;0;0;;;;0
870337;411;PROMOCION INMOBILIARIA;28;2006;2;2;0;527.65;2543.99;1;;0
105074;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;28;1989;5;0;0;0;;;;0
560449;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;47;2004;5;0;0;0;;;;0
40333;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;46;1982;5;0;0;0;;;;0
194441;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;37;1988;2;3;0;143209.01;;;;0
29305;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;27;1991;2;2;0;141.78;2755.91;1;;0
52357;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;08;1981;1;2;6;304217.9;611.7;1;203.54;1
340674;412;CONSTRUCCION DE EDIFICIOS;28;2009;5;0;0;0;;;;0
390164;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;35;2004;5;0;0;0;;;;0
766241;204;"FABRICACION DE JABONES. DETERGENTES Y OTROS ARTICULOS DE LIMPIEZA Y ABRILLANTAMIENTO; FABRICACION DE PERFUMES Y COSMETICOS";08;1987;4;1;1;206820.42;;;149.3;0
813818;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;08;2013;5;0;0;0;;;;0
25966;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;08;1992;4;0;4;737542.41;;;96.73;0
70122;411;PROMOCION INMOBILIARIA;08;1992;5;0;0;0;;;;0
466705;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;28;2008;5;0;0;0;;;;0
404810;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;43;2009;5;0;0;0;;;;0
800267;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;50;1994;2;2;0;797.52;;;;1
113340;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;08;1988;5;0;0;0;;;4.01;0
797414;473;COMERCIO AL POR MENOR DE COMBUSTIBLE PARA LA AUTOMOCION EN ESTABLECIMIENTOS ESPECIALIZADOS;44;2003;4;0;0;2481.96;;;;0
676419;461;INTERMEDIARIOS DEL COMERCIO;28;2016;4;1;1;41736.63;;;;0
347567;522;ACTIVIDADES ANEXAS AL TRANSPORTE;35;1995;2;4;2;58277.18;1426.44;1;100.56;1
788256;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;32;1992;1;3;3;57572.14;13006.15;7;30.6;0
280674;411;PROMOCION INMOBILIARIA;41;2005;5;0;0;0;;;;0
1500;257;FABRICACION DE ARTICULOS DE CUCHILLERIA Y CUBERTERIA. HERRAMIENTAS Y FERRETERIA;08;1976;1;4;6;187179.3;;;182.59;0
219619;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;18;2006;4;1;0;0;;;;0
52132;236;FABRICACION DE ELEMENTOS DE HORMIGON.CEMENTO Y YESO;23;1987;5;0;0;0;;;;0
245929;731;PUBLICIDAD;35;1999;2;2;0;310.98;;;;0
822951;453;COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR;28;1996;1;2;3;29522.14;9375.44;1;31.67;1
807140;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;1994;4;1;1;93957.76;;;42.44;0
474194;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;47;2005;4;0;0;2926.32;;;;0
529094;461;INTERMEDIARIOS DEL COMERCIO;46;2004;5;0;0;0;;;;0
469950;016;ACTIVIDADES DE APOYO A LA AGRICULTURA. A LA GANADERIA Y DE PREPARACION POSTERIOR A LA COSECHA;31;2014;5;0;0;0;;;;0
116536;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;36;1968;1;3;3;16497.4;116.83;1;122.97;0
795515;855;OTRA EDUCACION;40;2014;5;0;0;0;;;20.88;0
180018;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2003;2;2;0;676.95;;;170.88;0
311806;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;04;1990;4;0;0;109788.93;;;;0
877632;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;46;2014;4;0;0;4837.21;;;;1
483887;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;17;1992;5;0;0;0;;;;0
707478;582;EDICION DE PROGRAMAS INFORMATICOS;08;2014;2;3;0;3040.75;;;22.08;0
516007;172;FABRICACION DE ARTICULOS DE PAPEL Y DE CARTON;08;2001;2;3;1;318422.06;;;123.36;0
399536;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;28;2001;5;0;0;0;;;;0
561715;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;12;2010;5;0;0;0;;;168.75;0
506366;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;07;2000;5;0;0;201.32;315.8;1;3.88;0
182198;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;35;1996;5;0;0;0;35863.91;1;;0
206835;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;21;2004;5;0;1;0;;;;0
745642;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;2022;2;3;0;14959.82;;;;0
432324;411;PROMOCION INMOBILIARIA;48;2015;5;0;0;0;;;176.8;0
